"ID","IssueID","BugFixCommitID","Filename","FunctionName","InFirstLineOfPatch","Language","RawURL"
20745,54889,1036,src/library_idbstore.js,emscripten_idb_load_blob,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_idbstore.js
20746,54889,1036,src/library_idbstore.js,IDBStore.pending,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_idbstore.js
20747,54889,1036,src/library_idbstore.js,emscripten_idb_store_blob,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_idbstore.js
20748,54889,1036,src/library_idbstore.js,emscripten_idb_read_from_blob,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_idbstore.js
20749,54889,1036,src/library_idbstore.js,emscripten_idb_free_blob,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_idbstore.js
20750,54889,1036,src/library_nodefs.js,staticInit,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_nodefs.js
20751,54889,1036,src/library_nodefs.js, ,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_nodefs.js
20752,54889,1036,src/library_pipefs.js, ,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_pipefs.js
20753,54889,1036,src/library_pthread.js,returnWorkerToPool,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_pthread.js
20754,54889,1036,src/library_pthread.js,receiveObjectTransfer,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_pthread.js
20755,54889,1036,src/library_pthread.js,_cancel_thread,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_pthread.js
20756,54889,1036,src/library_pthread.js,$establishStackSpaceInJsModule,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_pthread.js
20757,54889,1036,src/library_pthread_stub.js,nanosleep,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_pthread_stub.js
20758,54889,1036,src/library_sdl.js,SDL_Delay,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_sdl.js
20759,54889,1036,src/library_syscall.js,mount.type.syncfs,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_syscall.js
20760,54889,1036,src/library_syscall.js,__syscall121,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_syscall.js
20761,54889,1036,src/library_syscall.js,__syscall140,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_syscall.js
20762,54889,1036,src/library_syscall.js,__syscall192,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_syscall.js
20763,54889,1036,src/library_syscall.js,__syscall265,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_syscall.js
20764,54889,1036,src/library_syscall.js,__syscall252,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_syscall.js
20765,54889,1036,src/library_syscall.js,__syscall268,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_syscall.js
20766,54889,1036,src/library_webgl.js,glGetError,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_webgl.js
20767,54889,1036,src/library_webgl2.js,glGetInternalFormativ,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_webgl2.js
20768,54889,1036,src/library_webgl2.js,glGetInternalformativ,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_webgl2.js
20769,54889,1036,src/library_webgl2.js,glGetSynciv,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/library_webgl2.js
20770,54889,1036,src/modules.js,load,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/modules.js
20771,54889,1036,src/parseTools.js,makeHEAPView,1,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/parseTools.js
20772,54889,1036,src/postamble.js,Module['callMain'],1,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/postamble.js
20773,54889,1036,src/postamble.js,run,1,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/postamble.js
20774,54889,1036,src/postamble.js,abort,1,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/postamble.js
20775,54889,1036,src/preamble.js,cwrap,1,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/preamble.js
20776,54889,1036,src/preamble.js,preRun,1,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/preamble.js
20777,54889,1036,src/preamble.js,getBinaryPromise,1,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/preamble.js
20778,54889,1036,src/preamble.js,createWasm,1,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/preamble.js
20779,54889,1036,src/proxyWorker.js,document.getElementById,1,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/proxyWorker.js
20780,54889,1036,src/proxyWorker.js,postCustomMessage,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/proxyWorker.js
20781,54889,1036,src/runtime_safe_heap.js,setValue,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/runtime_safe_heap.js
20782,54889,1036,src/runtime_safe_heap.js,getValue,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/runtime_safe_heap.js
20783,54889,1036,src/runtime_stack_check.js,writeStackCookie,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/runtime_stack_check.js
20784,54889,1036,src/runtime_stack_check.js,checkStackCookie,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/runtime_stack_check.js
20785,54889,1036,src/runtime_stack_trace.js,demangle,1,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/runtime_stack_trace.js
20786,54889,1036,src/settings.js,EXPORT_NAME,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/settings.js
20787,54889,1036,src/shell.js,Module['quit'],0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/shell.js
20788,54889,1036,src/support.js,dynamicAlloc,1,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/support.js
20789,54889,1036,src/support.js,establishStackSpace,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/support.js
20790,54889,1036,src/worker.js,assert,0,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/worker.js
20791,54889,1036,src/worker.js,this.onmessage,1,TS,https://github.com/emscripten-core/emscripten/raw/f250da9a75d1b31795dc8c316c344c2a7dba0847/src/worker.js
20792,56408,34755,tests/test_other.py,test_llvm_lit,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/f0380da53409f70c0d9caa2568e0865b627c0722/tests/test_other.py
20793,56401,83172,tests/test_core.py,test_emulate_function_pointer_casts,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/80ddb34da8487c6b788007ef6bec01ada52d919d/tests/test_core.py
20794,56322,19247,tests/test_browser.py,test_fs_lz4fs_package,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/b8270837d55a156d05cddc5cd4c93baf7ac59d81/tests/test_browser.py
20795,56317,83162,src/library_gl.js,copyLibEntry,0,TS,https://github.com/emscripten-core/emscripten/raw/b56b8eba1e9e9513c35ea2b68d86a863706f8340/src/library_gl.js
20796,56302,34751,src/preamble.js,integrateWasmJS,1,TS,https://github.com/emscripten-core/emscripten/raw/d59e3c5360cf1803b2661893fc0ef3c416928039/src/preamble.js
20797,56302,34751,src/shell.js,process['on'],0,TS,https://github.com/emscripten-core/emscripten/raw/d59e3c5360cf1803b2661893fc0ef3c416928039/src/shell.js
20798,56302,34751,tests/test_core.py,test_stat_mknod,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/d59e3c5360cf1803b2661893fc0ef3c416928039/tests/test_core.py
20799,56302,34751,tests/test_core.py,test_source_map,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/d59e3c5360cf1803b2661893fc0ef3c416928039/tests/test_core.py
20800,56302,34751,tests/test_core.py,test_dfe,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/d59e3c5360cf1803b2661893fc0ef3c416928039/tests/test_core.py
20801,55085,83059,tests/test_core.py,test_dlfcn_alignment_and_zeroing,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/449fd050f6ef2957332665b1a3e77dc5367add7b/tests/test_core.py
20802,55107,83065,tests/emterpreter_async_bad_2.cpp,finish,0,C,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/emterpreter_async_bad_2.cpp
20803,55107,83065,tests/emterpreter_async_bad_2.cpp,xhr.onload,0,TS,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/emterpreter_async_bad_2.cpp
20804,55107,83065,tests/emterpreter_async_bad_2.cpp,__attribute__,0,C,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/emterpreter_async_bad_2.cpp
20805,55107,83065,tests/emterpreter_async_bad_2.cpp,main,1,C,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/emterpreter_async_bad_2.cpp
20806,55107,83065,tests/fetch/cached_xhr.cpp,attr.onsuccess,0,C,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/fetch/cached_xhr.cpp
20807,55107,83065,tests/fetch/stream_file.cpp,attr.onsuccess,0,C,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/fetch/stream_file.cpp
20808,55107,83065,tests/fetch/sync_xhr.cpp,attr.onsuccess,0,C,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/fetch/sync_xhr.cpp
20809,55107,83065,tests/fetch/to_indexeddb.cpp,attr.onsuccess,0,C,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/fetch/to_indexeddb.cpp
20810,55107,83065,tests/fetch/to_memory.cpp,attr.onsuccess,0,C,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/fetch/to_memory.cpp
20811,55107,83065,tests/hello_world_worker.cpp,n,0,C,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/hello_world_worker.cpp
20812,55107,83065,tests/mem_init.cpp,note,1,C,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/mem_init.cpp
20813,55107,83065,tests/runner.py,do_GET,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/runner.py
20814,55107,83065,tests/runner.py,tearDownClass,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/runner.py
20815,55107,83065,tests/runner.py,run_browser,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/runner.py
20816,55107,83065,tests/runner.py,reftest,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/runner.py
20817,55107,83065,tests/sdl2_timer.c,report_result,0,C,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/sdl2_timer.c
20818,55107,83065,tests/sdl2_timer.c,main,1,C,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/sdl2_timer.c
20819,55107,83065,tests/test_browser.py,test_zzz_html_source_map,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/test_browser.py
20820,55107,83065,tests/test_browser.py,test_emscripten_log,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/test_browser.py
20821,55107,83065,tests/test_browser.py,make_main,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/test_browser.py
20822,55107,83065,tests/webgl_array_of_structs_uniform.c,main,0,C,https://github.com/emscripten-core/emscripten/raw/399cd460a4c7f12fbc7104cc7d1e7e20e7b574bf/tests/webgl_array_of_structs_uniform.c
20823,56239,83157,src/library_html5.js,emscripten_webgl_create_context,0,TS,https://github.com/emscripten-core/emscripten/raw/8a2e1d3872099dbf6f0b58aad27b7349e1955a7a/src/library_html5.js
20824,56238,13285,emcc.py,check,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/b8b8cc77dd3e5b2c0f0317c370bf06f4a7887dad/emcc.py
20825,56238,13285,emscripten.py,create_backend_args,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/b8b8cc77dd3e5b2c0f0317c370bf06f4a7887dad/emscripten.py
20826,56238,13285,src/preamble.js,writeAsciiToMemory,1,TS,https://github.com/emscripten-core/emscripten/raw/b8b8cc77dd3e5b2c0f0317c370bf06f4a7887dad/src/preamble.js
20827,56238,13285,tests/test_other.py,test,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/b8b8cc77dd3e5b2c0f0317c370bf06f4a7887dad/tests/test_other.py
20828,55110,83064,src/library_memfs.js,createNode,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_memfs.js
20829,55110,83064,src/library_memfs.js,lookup,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_memfs.js
20830,55110,83064,src/library_memfs.js,mknod,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_memfs.js
20831,55110,83064,src/library_memfs.js,rmdir,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_memfs.js
20832,55110,83064,src/library_memfs.js,readlink,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_memfs.js
20833,55110,83064,src/library_memfs.js,mmap,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_memfs.js
20834,55110,83064,src/library_memfs.js,msync,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_memfs.js
20835,55110,83064,src/library_nodefs.js, ,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_nodefs.js
20836,55110,83064,src/library_nodefs.js,unlink,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_nodefs.js
20837,55110,83064,src/library_nodefs.js,rmdir,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_nodefs.js
20838,55110,83064,src/library_nodefs.js,readdir,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_nodefs.js
20839,55110,83064,src/library_nodefs.js,symlink,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_nodefs.js
20840,55110,83064,src/library_nodefs.js,readlink,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_nodefs.js
20841,55110,83064,src/library_tty.js,open,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_tty.js
20842,55110,83064,src/library_tty.js,read,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_tty.js
20843,55110,83064,src/library_tty.js,write,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_tty.js
20844,55110,83064,src/library_workerfs.js,lookup,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_workerfs.js
20845,55110,83064,src/library_workerfs.js, ,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_workerfs.js
20846,55110,83064,src/library_workerfs.js,unlink,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_workerfs.js
20847,55110,83064,src/library_workerfs.js,rmdir,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_workerfs.js
20848,55110,83064,src/library_workerfs.js,readdir,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_workerfs.js
20849,55110,83064,src/library_workerfs.js,symlink,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_workerfs.js
20850,55110,83064,src/library_workerfs.js,readlink,0,TS,https://github.com/emscripten-core/emscripten/raw/cb8b569d81d62516bead3804558e63786f2f83c0/src/library_workerfs.js
20851,56227,83154,emcc.py,check,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/6b4aa3392dd6b2fb8e147afbff8419f3ce74121e/emcc.py
20852,56227,83154,emcc.py,compile_source_file,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/6b4aa3392dd6b2fb8e147afbff8419f3ce74121e/emcc.py
20853,55203,34717,emscripten.py,create_basic_funcs,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/2921505459f87ce7d5dabd7c0c4fe11f807d83ef/emscripten.py
20854,55203,34717,tests/test_other.py,test_link_s,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/2921505459f87ce7d5dabd7c0c4fe11f807d83ef/tests/test_other.py
20855,55203,34717,tests/test_other.py,test_legacy_settings_strict_mode,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/2921505459f87ce7d5dabd7c0c4fe11f807d83ef/tests/test_other.py
20856,58125,83311,src/library_glfw.js,glfwSetTime,0,TS,https://github.com/emscripten-core/emscripten/raw/2baeb9d4eaa1ed875472e97cae03b8cb80e339f2/src/library_glfw.js
20857,58125,83311,tests/test_browser.py,test_glfw,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/2baeb9d4eaa1ed875472e97cae03b8cb80e339f2/tests/test_browser.py
20858,53801,82929,tests/runner.py,open_make_err,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/98e0c635a22d08aecc6cfa3b19e18c32c8075a01/tests/runner.py
20859,58664,13358,tools/shared.py,is_ar,1,PYTHON,https://github.com/emscripten-core/emscripten/raw/527cb9ba551cfbff970d479266a5cf0694c93abc/tools/shared.py
20860,214410,83692,check.py,do_asm2wasm_test,0,PYTHON,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/check.py
20861,214410,83692,check.py,run_spec_test,1,PYTHON,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/check.py
20862,214410,83692,check.py,fix,1,PYTHON,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/check.py
20863,214410,83692,src/asm2wasm.h,Asm2WasmBuilder::processAsm,1,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/asm2wasm.h
20864,214410,83692,src/asm2wasm.h,Asm2WasmBuilder::processFunction,1,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/asm2wasm.h
20865,214410,83692,src/ast/ExpressionManipulator.cpp,ExpressionManipulator::spliceIntoBlock,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast/ExpressionManipulator.cpp
20866,214410,83692,src/ast_utils.h,visitBreak,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20867,214410,83692,src/ast_utils.h,visitSwitch,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20868,214410,83692,src/ast_utils.h,convert,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20869,214410,83692,src/ast_utils.h,nop,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20870,214410,83692,src/ast_utils.h,copy,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20871,214410,83692,src/ast_utils.h,isFunctionParallel,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20872,214410,83692,src/ast_utils.h,create,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20873,214410,83692,src/ast_utils.h,visitBlock,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20874,214410,83692,src/ast_utils.h,visitIf,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20875,214410,83692,src/ast_utils.h,visitLoop,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20876,214410,83692,src/ast_utils.h,visitCall,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20877,214410,83692,src/ast_utils.h,visitCallImport,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20878,214410,83692,src/ast_utils.h,visitCallIndirect,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20879,214410,83692,src/ast_utils.h,visitGetLocal,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20880,214410,83692,src/ast_utils.h,visitSetLocal,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20881,214410,83692,src/ast_utils.h,visitGetGlobal,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20882,214410,83692,src/ast_utils.h,visitSetGlobal,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20883,214410,83692,src/ast_utils.h,visitLoad,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20884,214410,83692,src/ast_utils.h,visitStore,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20885,214410,83692,src/ast_utils.h,visitConst,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20886,214410,83692,src/ast_utils.h,visitUnary,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20887,214410,83692,src/ast_utils.h,visitBinary,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20888,214410,83692,src/ast_utils.h,visitSelect,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20889,214410,83692,src/ast_utils.h,visitDrop,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20890,214410,83692,src/ast_utils.h,visitReturn,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20891,214410,83692,src/ast_utils.h,visitHost,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20892,214410,83692,src/ast_utils.h,visitNop,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20893,214410,83692,src/ast_utils.h,visitUnreachable,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20894,214410,83692,src/ast_utils.h,getValueType,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20895,214410,83692,src/ast_utils.h,updateStack,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20896,214410,83692,src/ast_utils.h,reFinalize,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20897,214410,83692,src/ast_utils.h,visitFunction,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
20898,214410,83692,src/ast_utils.h,doWalkFunction,0,C,https://github.com/WebAssembly/binaryen/raw/9c6b8e0f626ade30cee113294019edbdbf29dd36/src/ast_utils.h
