"ID","IssueID","CommitID","Filename","Additions","Deletions","RawURL","FileSHA"
46476,22351,82833,tests/compiler/std/gc-integration.untouched.wat,4,4,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/std/gc-integration.untouched.wat,d241a63c9cac5461e412c4202c3f8db2e3480076
46466,22351,82833,tests/compiler/std/array.untouched.wat,100,100,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/std/array.untouched.wat,d2f668f5cbe1f4087f91f3c439a0d0821bbd8078
46347,22351,82833,tests/compiler.js,7,9,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler.js,d331cebb4a85b8aed0fa91f0ae0f598658b26956
46503,22351,82833,tests/compiler/std/string-utf8.optimized.wat,18,13,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/std/string-utf8.optimized.wat,d38c6881e3a59d4d2fbff240adb73f6e09652705
46350,22351,82833,tests/compiler/asc-constants.optimized.wat,3,0,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/asc-constants.optimized.wat,d475aaf86936b264b013b3253a3e21576c982695
46488,22351,82833,tests/compiler/std/mod.optimized.wat,143,139,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/std/mod.optimized.wat,d4d65701f22f5982b53e6141a5eb2eb7e8970e76
46423,22351,82833,tests/compiler/mandelbrot.optimized.wat,48,44,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/mandelbrot.optimized.wat,d5ada3f74efbc79eda72dabede82a8c0762856d9
46300,22351,82833,examples/game-of-life/build/optimized.wasm,0,0,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/examples/game-of-life/build/optimized.wasm,d6ed14c3119a163ec2c7543e902782209bcd5f43
46401,22351,82833,tests/compiler/i64-polyfill.optimized.wat,4,1,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/i64-polyfill.optimized.wat,d6f1c432581b5563f444e8f8103f3fdd847b44e8
46410,22351,82833,tests/compiler/inlining-recursive.untouched.wat,4,3,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/inlining-recursive.untouched.wat,d844dec306b24bb56e8b72e378c7971bf55e1b42
46421,22351,82833,tests/compiler/main.optimized.wat,4,1,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/main.optimized.wat,d98f5305f0753b9d35e330e71da909aad765ad9d
46438,22351,82833,tests/compiler/namespace.untouched.wat,4,3,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/namespace.untouched.wat,da9501f5289fe56eed73ae3bf676ac9dcc06fff6
46413,22351,82833,tests/compiler/instanceof.optimized.wat,5,2,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/instanceof.optimized.wat,dac7ab604e577a9a96b95c22a61b37e10e5bfcf0
46459,22351,82833,tests/compiler/std/allocator_arena.optimized.wat,5,2,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/std/allocator_arena.optimized.wat,dc5b39386da30116b82e6ac1802f9777f274b4eb
46518,22351,82833,tests/compiler/typealias.untouched.wat,4,3,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/typealias.untouched.wat,dc63129d38898905c6570d3f8670427679783078
46456,22351,82833,tests/compiler/scoped.untouched.wat,4,3,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/scoped.untouched.wat,ded5ffbbae695ba89593b58a444d14d76ae0ae5d
46344,22351,82833,src/types.ts,5,1,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/src/types.ts,dff369d4a3aa908199ba9a130050e032b570ef7f
46385,22351,82833,tests/compiler/exports.untouched.wat,4,3,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/exports.untouched.wat,dfff91610d1c0c1429cbc5bb1702a041e2f6b24b
46435,22351,82833,tests/compiler/named-import-default.optimized.wat,3,0,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/named-import-default.optimized.wat,e1d2c8ae7b0a8b036048dcc25b11d37f8ea622fe
46393,22351,82833,tests/compiler/function-types.optimized.wat,4,4,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/function-types.optimized.wat,e63745f63c273e22c7420827264639df2d98b8b1
46492,22351,82833,tests/compiler/std/new.untouched.wat,4,3,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/std/new.untouched.wat,e6b8398e5165b23808a4d86a50f21856f3c3c17a
46461,22351,82833,tests/compiler/std/array-access.optimized.wat,4,1,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/std/array-access.optimized.wat,e7493711b8a2162fa05d39fe253240f83cb6365f
46366,22351,82833,tests/compiler/class-with-boolean-field.optimized.wat,3,0,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/class-with-boolean-field.optimized.wat,e808ac2959e67294002aa6c492d0032c3eb6185a
46357,22351,82833,tests/compiler/builtins.untouched.wat,5,5,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/builtins.untouched.wat,e8a5dd92c9149cde8c3861a2f735e28e865a7703
46422,22351,82833,tests/compiler/main.untouched.wat,4,3,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/main.untouched.wat,e8d78b22960248b104c0e5f20c8767bbaf854138
46384,22351,82833,tests/compiler/exports.optimized.wat,4,1,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/exports.optimized.wat,e945c1fef48a068eb09cdbf2bcc688b09043faab
46354,22351,82833,tests/compiler/binary.optimized.wat,4,1,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/binary.optimized.wat,eb407656a2d9e4e5994825841c274f67e6dc6d0e
46319,22351,82833,examples/ugc/assembly/index.ts,0,2,https://github.com/AssemblyScript/assemblyscript/raw/b54a97c0fe209611853f45d5e8822ea6afde90ad/examples/ugc/assembly/index.ts,edb373d528d704bcfbe09f44707b2a7c677eaadc
46406,22351,82833,tests/compiler/import.untouched.wat,4,3,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/import.untouched.wat,eeb2b777b2241463e36aad57a6aedebd7f7a4f67
46487,22351,82833,tests/compiler/std/math.untouched.wat,926,925,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/std/math.untouched.wat,ef7b982cf02b66a06043fc7cc507dd89001e5956
46394,22351,82833,tests/compiler/function-types.untouched.wat,4,4,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/function-types.untouched.wat,f0702c72620a575512c1666627b9b5413b57ebfc
46361,22351,82833,tests/compiler/call-optional.untouched.wat,4,4,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/call-optional.untouched.wat,f293ecc33f76c81162826e2b6e07240cd299d458
46508,22351,82833,tests/compiler/std/symbol.untouched.wat,8,7,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/std/symbol.untouched.wat,f29f4e6f54cadbd2323534d96b952623d1a01610
46334,22351,82833,package-lock.json,389,616,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/package-lock.json,f4e896dae078022113df92ebd61ce6e2caec93be
46515,22351,82833,tests/compiler/ternary.optimized.wat,4,1,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/ternary.optimized.wat,f4eb234b6336280b2c28b87fdec3ae87d7b6fdfe
46439,22351,82833,tests/compiler/new-without-allocator.optimized.wat,3,0,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/new-without-allocator.optimized.wat,f50152b94cccdce18e0bcf307c362b88f7411323
46307,22351,82833,examples/mandelbrot/build/optimized.wat,15,8,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/examples/mandelbrot/build/optimized.wat,f6824b053e4b9eab3a668a9d341453f6bcf8d4a4
46327,22351,82833,lib/loader/index.js,44,2,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/lib/loader/index.js,f6da57303dd539aaf219fd0681fd046a1cef35d4
46353,22351,82833,tests/compiler/assert.untouched.wat,5,4,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/assert.untouched.wat,f7c52a1003440c523ba928b55792b07e02d1e670
46312,22351,82833,examples/n-body/build/optimized.wat,325,412,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/examples/n-body/build/optimized.wat,faf58123f76afb5bb48e3ce14fbf4eb2de1876f9
46416,22351,82833,tests/compiler/limits.untouched.wat,4,3,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/tests/compiler/limits.untouched.wat,fb30d25c1d13fa088bcafab6d98ccd1de21bb425
46331,22351,82833,lib/parse/build/index.wat,4,1,https://github.com/AssemblyScript/assemblyscript/raw/f7c734789ea26dcd3c981fd37c3410d7c124b758/lib/parse/build/index.wat,ff72cf7c9075c6d89bcec5093e93306b2f9696ef
46535,22370,82834,tests/parser/optional-property.ts.fixture.ts,4,0,https://github.com/AssemblyScript/assemblyscript/raw/0bb5cb829ee8093b69115b00ac2e313d84c5909d/tests/parser/optional-property.ts.fixture.ts,"156a4d03e8e32dbe77f9b26df2cdbc27dda69987"
46530,22370,82834,src/extra/ast.ts,6,0,https://github.com/AssemblyScript/assemblyscript/raw/0bb5cb829ee8093b69115b00ac2e313d84c5909d/src/extra/ast.ts,"2e005526d48777688fcca0cd389788fa62b7eb9e"
46531,22370,82834,src/parser.ts,27,2,https://github.com/AssemblyScript/assemblyscript/raw/0bb5cb829ee8093b69115b00ac2e313d84c5909d/src/parser.ts,"3bda50329135032bf0f214d3b93332e9aa7e3cc0"
46532,22370,82834,tests/parser/definite-assignment-assertion.ts,9,0,https://github.com/AssemblyScript/assemblyscript/raw/0bb5cb829ee8093b69115b00ac2e313d84c5909d/tests/parser/definite-assignment-assertion.ts,"676f66f26216fbb1a1de677d8ab63177bd957dc7"
46534,22370,82834,tests/parser/optional-property.ts,3,0,https://github.com/AssemblyScript/assemblyscript/raw/0bb5cb829ee8093b69115b00ac2e313d84c5909d/tests/parser/optional-property.ts,"899c00c6259e874a570fb39837491486162c618f"
46528,22370,82834,src/diagnosticMessages.generated.ts,4,0,https://github.com/AssemblyScript/assemblyscript/raw/0bb5cb829ee8093b69115b00ac2e313d84c5909d/src/diagnosticMessages.generated.ts,"94af4a26bb2a6c7a4e6054a83ead976372760a80"
46527,22370,82834,src/common.ts,17,15,https://github.com/AssemblyScript/assemblyscript/raw/0bb5cb829ee8093b69115b00ac2e313d84c5909d/src/common.ts,af24dd09b2e04c002fcdefb8ffca3212d323c858
46529,22370,82834,src/diagnosticMessages.json,2,0,https://github.com/AssemblyScript/assemblyscript/raw/0bb5cb829ee8093b69115b00ac2e313d84c5909d/src/diagnosticMessages.json,b96070988e111a3df3815194c056f960f3952969
46533,22370,82834,tests/parser/definite-assignment-assertion.ts.fixture.ts,12,0,https://github.com/AssemblyScript/assemblyscript/raw/0bb5cb829ee8093b69115b00ac2e313d84c5909d/tests/parser/definite-assignment-assertion.ts.fixture.ts,e90f57865616dacee60f2027b5697b46f83ff72d
46567,22381,35072,examples/n-body/build/index.asm.js,35,35,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/examples/n-body/build/index.asm.js,"0095ab8b9f2830dfd3a91a79492c42fb87f911f4"
46787,22381,35072,tests/compiler/while.untouched.wat,6,3,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/while.untouched.wat,"00995b643cd70f75530e5d33e4820745478a6a52"
46704,22381,35072,tests/compiler/number.optimized.wat,6,3,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/number.optimized.wat,"040f77881d30c143b0fbdbce25172c916a98fdef"
46581,22381,35072,src/diagnosticMessages.json,3,0,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/src/diagnosticMessages.json,"041c578b55e00bd456826412b9794569e2e0f0bd"
46749,22381,35072,tests/compiler/std/hash.untouched.wat,22,31,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/std/hash.untouched.wat,"04d74228d8b571c9179226d9cb0d263081a8c5a6"
46671,22381,35072,tests/compiler/import.untouched.wat,6,3,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/import.untouched.wat,"04e6d9b8f3b8e5eec89a967e7c03df3db8ffd436"
46736,22381,35072,tests/compiler/std/date.untouched.wat,28,26,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/std/date.untouched.wat,"050e135355857fede758ac16ecf86650bc536a10"
46554,22381,35072,.travis.yml,1,1,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/.travis.yml,"061c816e561d9fd8d4cc66e520aec96e57755120"
46765,22381,35072,tests/compiler/std/static-array.untouched.wat,48,48,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/std/static-array.untouched.wat,"0701b53787687b533ecbeb1adc2a3aab42a497e8"
46609,22381,35072,tests/allocators/arena/optimized.wat,135,3169,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/allocators/arena/optimized.wat,"0756cb695a7ba28ee5ae8a40f43c666511cf3b26"
46600,22381,35072,std/assembly/map.ts,5,5,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/std/assembly/map.ts,"076962bf0ca57f9cb261018689b69722f3365baf"
46583,22381,35072,src/extra/ast.ts,37,22,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/src/extra/ast.ts,"08ceac95b6518e7bd2f29f93d4adca3d4123cd10"
46633,22381,35072,tests/compiler/class-extends.untouched.wat,1,1,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/class-extends.untouched.wat,"0a4451d5c95246c893bc25d994eee7aa80206e40"
46555,22381,35072,cli/asc.js,0,1,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/cli/asc.js,"0bbe4abf7ade47a598924ee247dbf0e2a0851351"
46773,22381,35072,tests/compiler/std/trace.ts,1,0,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/std/trace.ts,"0c49346125fe3802287518ff2ad93747096ef867"
46592,22381,35072,std/assembly/collector/itcm.ts,2,2,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/std/assembly/collector/itcm.ts,"0dbeb5487cef0f4101c853538bafc6d3f6385ac7"
46621,22381,35072,tests/compiler/asc-constants.untouched.wat,13,13,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/asc-constants.untouched.wat,"0dcc88cf3805cf561fede2ce79c00f65f235b24b"
46624,22381,35072,tests/compiler/binary.untouched.wat,6,4,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/binary.untouched.wat,"0e0de93c4a9e073b827c14e70d4853abe47c9155"
46689,22381,35072,tests/compiler/memcpy.untouched.wat,6,3,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/memcpy.untouched.wat,"0e3339a077c982e5f6c6a166ce3f77c3aee08631"
46604,22381,35072,std/assembly/string.ts,2,0,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/std/assembly/string.ts,"0ede3ccfb719cbeb6431ec126ce3ec5a970e419c"
46639,22381,35072,tests/compiler/class.untouched.wat,32,29,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/class.untouched.wat,"0eed9dcb191b4442e7488522f32b18177970173b"
46675,22381,35072,tests/compiler/inlining.optimized.wat,2,2,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/inlining.optimized.wat,"1031cb1ba5496dcb4fe2df40ed5bf59f3a6ca552"
46601,22381,35072,std/assembly/math.ts,23,31,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/std/assembly/math.ts,"13a956376621139f97231d7d6531f7e9289282c6"
46739,22381,35072,tests/compiler/std/gc-array.untouched.wat,96,104,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/std/gc-array.untouched.wat,"13bc1749c0a48623c57bc2b3a3ec068f2f73e96d"
46574,22381,35072,package.json,1,1,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/package.json,"1485bf8025c8d78eefa5176d965e218f533d60fd"
46708,22381,35072,tests/compiler/optional-typeparameters.untouched.wat,29,27,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/optional-typeparameters.untouched.wat,"166327adb1f7202ba7914f5620bef3e23d9d678a"
46769,22381,35072,tests/compiler/std/string.untouched.wat,167,199,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/std/string.untouched.wat,"16d06f04071e5f213bd71b907287687e001840f4"
46755,22381,35072,tests/compiler/std/mod.untouched.wat,7,6,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/std/mod.untouched.wat,"1a85de2c788f08f29f7cb858cbed233c74c5e1f1"
46673,22381,35072,tests/compiler/infer-type.untouched.wat,6,3,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/infer-type.untouched.wat,"1a95b588409ab41dffa630d418e1ff758d8c4576"
46709,22381,35072,tests/compiler/overflow.untouched.wat,6,3,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/overflow.untouched.wat,"1ed84eb038752090ad9b9217e4c6f22fa75822ed"
46579,22381,35072,src/definitions.ts,62,32,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/src/definitions.ts,"1ef6e38128ff6ff15cb7b88ada62e36411b476f5"
46602,22381,35072,std/assembly/number.ts,40,42,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/std/assembly/number.ts,"20288e1913734193378d30bb4e2144ae88934683"
46702,22381,35072,tests/compiler/nonNullAssertion.optimized.wat,4,4,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/nonNullAssertion.optimized.wat,"204641d4dd573fd4ab704361f419ebf436c9a077"
46681,22381,35072,tests/compiler/logical.optimized.wat,5,2,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/logical.optimized.wat,"20c8524e1b4fd98f61809c959350f4e206850c7c"
46612,22381,35072,tests/allocators/buddy/optimized.wat,567,4083,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/allocators/buddy/optimized.wat,"234ec45d80de09dec61e921f6dd687d8c2e3929c"
46775,22381,35072,tests/compiler/std/typedarray.optimized.wat,70,67,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/std/typedarray.optimized.wat,"236db3cd0377b1b65352d6d56e0671cc2c494f43"
46629,22381,35072,tests/compiler/call-inferred.untouched.wat,6,3,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/call-inferred.untouched.wat,"247b5d0f4baeb83391d751a17fb91ac05fb0caa8"
46759,22381,35072,tests/compiler/std/operator-overloading.untouched.wat,56,55,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/std/operator-overloading.untouched.wat,"27888cdaf84d880a84f09e5fe461e3c2d28862ed"
46662,22381,35072,tests/compiler/function-types.optimized.wat,16,13,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/function-types.optimized.wat,"27b777e3e13407dd0b182c00a3f81eb7a01d110f"
46578,22381,35072,src/compiler.ts,735,790,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/src/compiler.ts,"27c84db723b7b1225b80122b5554dbb26f057fa5"
46712,22381,35072,tests/compiler/recursive.untouched.wat,1,1,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/recursive.untouched.wat,"2baf4ce473277cc702f3a9554822a7e17c3a464d"
46560,22381,35072,examples/game-of-life/build/untouched.wat,255,170,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/examples/game-of-life/build/untouched.wat,"2e3cbdb4549af18e6bf0f4f097ef509f15f5fec2"
46649,22381,35072,tests/compiler/do.untouched.wat,6,3,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/do.untouched.wat,"30b696afb16128c0f727847f4c8be63112139f3b"
46572,22381,35072,examples/pson/build/untouched.wat,128,146,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/examples/pson/build/untouched.wat,"345b818a21924ec7d27a0dad634d2d7cc4ca59d6"
46743,22381,35072,tests/compiler/std/gc-integration.optimized.wat,7,4,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/std/gc-integration.optimized.wat,"3608527868e3d06a17c9569435bf2f1870a78d77"
46591,22381,35072,std/assembly/builtins.ts,34,36,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/std/assembly/builtins.ts,"370047ad3ca4712c97ad72c4e8e6f0b34ef68004"
46756,22381,35072,tests/compiler/std/new.optimized.wat,1,1,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/std/new.optimized.wat,"37bda0390aa06921cc730139efa2b4d3a128b6fa"
46684,22381,35072,tests/compiler/main.ts,0,0,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/main.ts,"391e22b94c26c07143cbcfb3ffca9305a19b533e"
46757,22381,35072,tests/compiler/std/new.untouched.wat,27,24,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/std/new.untouched.wat,"3aca3ead4f891c2971e9424c7a8912960344626d"
46647,22381,35072,tests/compiler/declare.untouched.wat,6,3,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/declare.untouched.wat,"3b837d9d1a1b63b657d751ad6ae551770b86bb21"
46750,22381,35072,tests/compiler/std/libm.untouched.wat,2,3,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/std/libm.untouched.wat,"3c0dc866b4ca020621e574e285db792df01beed8"
46653,22381,35072,tests/compiler/export.untouched.wat,6,3,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/export.untouched.wat,"3dcf132156f63c37c3a9a27bebf3378525f5eba1"
46754,22381,35072,tests/compiler/std/mod.optimized.wat,6,3,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/std/mod.optimized.wat,"3eaf5edf11131a02a40b9bd89451d90f15a2321a"
46740,22381,35072,tests/compiler/std/gc-basics.optimized.wat,15,17,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/std/gc-basics.optimized.wat,"3eb8e55d2e4ed26d2de3ea0c49d056d21e680678"
46706,22381,35072,tests/compiler/object-literal.optimized.wat,6,3,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/object-literal.optimized.wat,"3fec9e1e7c822775e0b63d854c146dd682271dd8"
46768,22381,35072,tests/compiler/std/string.optimized.wat,85,82,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/std/string.optimized.wat,"40e96fb57d6f71e94c0fd9bd0f60fabc9c3d940c"
46587,22381,35072,src/program.ts,1926,2360,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/src/program.ts,"41fbd843d67b6d73da19dddc67860cc5d8288d66"
46686,22381,35072,tests/compiler/mandelbrot.untouched.wat,1,1,https://github.com/AssemblyScript/assemblyscript/raw/0c64f21250ef8a8fb61f2c64d3691bae1515fc75/tests/compiler/mandelbrot.untouched.wat,"4444163b28bb35e240e6fb758fc26ab4a6026545"
